image_name,image_path,label_name_class,label_num_class,label_name_gender,label_num_gender,label_name_race,label_num_race
neutral___431.png,../data_new/neutral/neutral___431.png,neutral,3,male,0,white,0
neutral___245.png,../data_new/neutral/neutral___245.png,neutral,3,female,1,hispanic,3
neutral___210.png,../data_new/neutral/neutral___210.png,neutral,3,male,0,black,1
neutral___489.jpg,../data_new/neutral/neutral___489.jpg,neutral,3,female,1,white,0
focused___341.png,../data_new/focused/focused___341.png,focused,1,female,1,white,0
neutral___113.jpg,../data_new/neutral/neutral___113.jpg,neutral,3,female,1,asian,2
focused___507.png,../data_new/focused/focused___507.png,focused,1,female,1,black,1
happy___271.jpg,../data_new/happy/happy___271.jpg,happy,2,female,1,white,0
angry___135.png,../data_new/angry/angry___135.png,angry,0,male,0,white,0
neutral___279.png,../data_new/neutral/neutral___279.png,neutral,3,female,1,white,0
neutral___416.png,../data_new/neutral/neutral___416.png,neutral,3,female,1,white,0
happy___10.jpg,../data_new/happy/happy___10.jpg,happy,2,female,1,white,0
angry___293.jpg,../data_new/angry/angry___293.jpg,angry,0,male,0,white,0
happy___502.png,../data_new/happy/happy___502.png,happy,2,female,1,white,0
neutral___56.jpg,../data_new/neutral/neutral___56.jpg,neutral,3,male,0,asian,2
happy___51.jpg,../data_new/happy/happy___51.jpg,happy,2,female,1,white,0
focused___40.png,../data_new/focused/focused___40.png,focused,1,male,0,white,0
focused___55.jpg,../data_new/focused/focused___55.jpg,focused,1,female,1,white,0
focused___298.png,../data_new/focused/focused___298.png,focused,1,female,1,white,0
angry___78.jpg,../data_new/angry/angry___78.jpg,angry,0,female,1,white,0
happy___402.jpg,../data_new/happy/happy___402.jpg,happy,2,male,0,hispanic,3
neutral___126.png,../data_new/neutral/neutral___126.png,neutral,3,male,0,white,0
focused___388.png,../data_new/focused/focused___388.png,focused,1,male,0,white,0
angry___521.jpg,../data_new/angry/angry___521.jpg,angry,0,female,1,hispanic,3
neutral___178.jpg,../data_new/neutral/neutral___178.jpg,neutral,3,male,0,white,0
neutral___514.png,../data_new/neutral/neutral___514.png,neutral,3,female,1,white,0
focused___178.png,../data_new/focused/focused___178.png,focused,1,male,0,hispanic,3
happy___521.jpg,../data_new/happy/happy___521.jpg,happy,2,female,1,white,0
neutral___487.jpg,../data_new/neutral/neutral___487.jpg,neutral,3,male,0,white,0
focused___167.png,../data_new/focused/focused___167.png,focused,1,male,0,hispanic,3
angry___522.png,../data_new/angry/angry___522.png,angry,0,female,1,white,0
angry___96.jpg,../data_new/angry/angry___96.jpg,angry,0,male,0,hispanic,3
focused___423.png,../data_new/focused/focused___423.png,focused,1,male,0,hispanic,3
angry___85.png,../data_new/angry/angry___85.png,angry,0,male,0,white,0
focused___205.png,../data_new/focused/focused___205.png,focused,1,male,0,black,1
angry___260.jpg,../data_new/angry/angry___260.jpg,angry,0,female,1,white,0
focused___212.png,../data_new/focused/focused___212.png,focused,1,male,0,white,0
neutral___432.png,../data_new/neutral/neutral___432.png,neutral,3,female,1,hispanic,3
neutral___385.png,../data_new/neutral/neutral___385.png,neutral,3,male,0,asian,2
focused___126.jpg,../data_new/focused/focused___126.jpg,focused,1,male,0,black,1
neutral___176.png,../data_new/neutral/neutral___176.png,neutral,3,male,0,hispanic,3
focused___236.png,../data_new/focused/focused___236.png,focused,1,male,0,white,0
happy___130.jpg,../data_new/happy/happy___130.jpg,happy,2,male,0,white,0
focused___59.png,../data_new/focused/focused___59.png,focused,1,male,0,white,0
neutral___276.png,../data_new/neutral/neutral___276.png,neutral,3,female,1,white,0
angry___457.jpg,../data_new/angry/angry___457.jpg,angry,0,male,0,black,1
neutral___324.png,../data_new/neutral/neutral___324.png,neutral,3,female,1,white,0
angry___6.jpg,../data_new/angry/angry___6.jpg,angry,0,male,0,white,0
focused___279.png,../data_new/focused/focused___279.png,focused,1,male,0,white,0
focused___407.png,../data_new/focused/focused___407.png,focused,1,male,0,black,1
neutral___261.png,../data_new/neutral/neutral___261.png,neutral,3,male,0,white,0
angry___373.png,../data_new/angry/angry___373.png,angry,0,male,0,asian,2
angry___66.jpg,../data_new/angry/angry___66.jpg,angry,0,male,0,white,0
neutral___260.png,../data_new/neutral/neutral___260.png,neutral,3,female,1,white,0
angry___342.png,../data_new/angry/angry___342.png,angry,0,male,0,white,0
happy___434.png,../data_new/happy/happy___434.png,happy,2,male,0,hispanic,3
happy___435.png,../data_new/happy/happy___435.png,happy,2,female,1,white,0
happy___7.png,../data_new/happy/happy___7.png,happy,2,female,1,hispanic,3
neutral___251.png,../data_new/neutral/neutral___251.png,neutral,3,male,0,white,0
focused___260.png,../data_new/focused/focused___260.png,focused,1,male,0,black,1
neutral___228.jpg,../data_new/neutral/neutral___228.jpg,neutral,3,male,0,hispanic,3
angry___484.jpg,../data_new/angry/angry___484.jpg,angry,0,female,1,hispanic,3
neutral___401.png,../data_new/neutral/neutral___401.png,neutral,3,male,0,white,0
focused___147.png,../data_new/focused/focused___147.png,focused,1,male,0,white,0
neutral___26.png,../data_new/neutral/neutral___26.png,neutral,3,female,1,white,0
happy___267.jpg,../data_new/happy/happy___267.jpg,happy,2,female,1,black,1
angry___498.jpg,../data_new/angry/angry___498.jpg,angry,0,female,1,white,0
angry___474.jpg,../data_new/angry/angry___474.jpg,angry,0,male,0,white,0
happy___294.jpg,../data_new/happy/happy___294.jpg,happy,2,male,0,hispanic,3
neutral___373.jpg,../data_new/neutral/neutral___373.jpg,neutral,3,male,0,hispanic,3
focused___24.png,../data_new/focused/focused___24.png,focused,1,female,1,black,1
focused___455.png,../data_new/focused/focused___455.png,focused,1,female,1,white,0
happy___251.png,../data_new/happy/happy___251.png,happy,2,female,1,white,0
angry___35.png,../data_new/angry/angry___35.png,angry,0,male,0,asian,2
neutral___278.png,../data_new/neutral/neutral___278.png,neutral,3,female,1,hispanic,3
angry___232.jpg,../data_new/angry/angry___232.jpg,angry,0,female,1,white,0
focused___134.png,../data_new/focused/focused___134.png,focused,1,male,0,white,0
angry___124.jpg,../data_new/angry/angry___124.jpg,angry,0,male,0,black,1
angry___12.jpg,../data_new/angry/angry___12.jpg,angry,0,male,0,white,0
happy___318.jpg,../data_new/happy/happy___318.jpg,happy,2,female,1,white,0
neutral___365.png,../data_new/neutral/neutral___365.png,neutral,3,female,1,hispanic,3
focused___242.png,../data_new/focused/focused___242.png,focused,1,male,0,asian,2
angry___13.jpg,../data_new/angry/angry___13.jpg,angry,0,male,0,white,0
focused___136.png,../data_new/focused/focused___136.png,focused,1,male,0,white,0
angry___127.jpg,../data_new/angry/angry___127.jpg,angry,0,male,0,hispanic,3
angry___20.jpg,../data_new/angry/angry___20.jpg,angry,0,female,1,hispanic,3
neutral___293.png,../data_new/neutral/neutral___293.png,neutral,3,female,1,black,1
happy___325.png,../data_new/happy/happy___325.png,happy,2,female,1,black,1
happy___199.png,../data_new/happy/happy___199.png,happy,2,female,1,white,0
focused___213.png,../data_new/focused/focused___213.png,focused,1,female,1,hispanic,3
angry___443.jpg,../data_new/angry/angry___443.jpg,angry,0,male,0,white,0
neutral___204.jpg,../data_new/neutral/neutral___204.jpg,neutral,3,male,0,white,0
focused___39.png,../data_new/focused/focused___39.png,focused,1,male,0,white,0
angry___525.png,../data_new/angry/angry___525.png,angry,0,male,0,hispanic,3
focused___75.png,../data_new/focused/focused___75.png,focused,1,male,0,white,0
neutral___341.png,../data_new/neutral/neutral___341.png,neutral,3,female,1,white,0
angry___299.png,../data_new/angry/angry___299.png,angry,0,male,0,white,0
neutral___65.png,../data_new/neutral/neutral___65.png,neutral,3,female,1,white,0
happy___56.png,../data_new/happy/happy___56.png,happy,2,male,0,asian,2
focused___102.png,../data_new/focused/focused___102.png,focused,1,male,0,white,0
focused___491.png,../data_new/focused/focused___491.png,focused,1,male,0,black,1
angry___28.png,../data_new/angry/angry___28.png,angry,0,male,0,white,0
focused___428.png,../data_new/focused/focused___428.png,focused,1,female,1,hispanic,3
focused___27.jpg,../data_new/focused/focused___27.jpg,focused,1,male,0,white,0
angry___410.jpg,../data_new/angry/angry___410.jpg,angry,0,female,1,white,0
happy___135.jpg,../data_new/happy/happy___135.jpg,happy,2,male,0,white,0
happy___525.jpg,../data_new/happy/happy___525.jpg,happy,2,male,0,asian,2
neutral___410.jpg,../data_new/neutral/neutral___410.jpg,neutral,3,male,0,white,0
angry___178.jpg,../data_new/angry/angry___178.jpg,angry,0,male,0,white,0
neutral___95.png,../data_new/neutral/neutral___95.png,neutral,3,female,1,black,1
angry___188.jpg,../data_new/angry/angry___188.jpg,angry,0,male,0,white,0
angry___193.jpg,../data_new/angry/angry___193.jpg,angry,0,female,1,hispanic,3
happy___73.jpg,../data_new/happy/happy___73.jpg,happy,2,male,0,white,0
focused___359.png,../data_new/focused/focused___359.png,focused,1,male,0,white,0
angry___295.jpg,../data_new/angry/angry___295.jpg,angry,0,female,1,white,0
happy___46.png,../data_new/happy/happy___46.png,happy,2,male,0,white,0
focused___370.png,../data_new/focused/focused___370.png,focused,1,female,1,hispanic,3
angry___444.png,../data_new/angry/angry___444.png,angry,0,female,1,black,1
focused___120.png,../data_new/focused/focused___120.png,focused,1,male,0,white,0
happy___136.jpg,../data_new/happy/happy___136.jpg,happy,2,male,0,white,0
neutral___504.png,../data_new/neutral/neutral___504.png,neutral,3,male,0,white,0
happy___43.jpg,../data_new/happy/happy___43.jpg,happy,2,female,1,white,0
focused___69.jpg,../data_new/focused/focused___69.jpg,focused,1,female,1,white,0
happy___74.png,../data_new/happy/happy___74.png,happy,2,male,0,white,0
neutral___59.jpg,../data_new/neutral/neutral___59.jpg,neutral,3,male,0,hispanic,3
angry___106.jpg,../data_new/angry/angry___106.jpg,angry,0,male,0,hispanic,3
focused___299.png,../data_new/focused/focused___299.png,focused,1,male,0,white,0
happy___364.png,../data_new/happy/happy___364.png,happy,2,male,0,white,0
angry___501.jpg,../data_new/angry/angry___501.jpg,angry,0,male,0,white,0
focused___503.png,../data_new/focused/focused___503.png,focused,1,female,1,white,0
neutral___231.jpg,../data_new/neutral/neutral___231.jpg,neutral,3,female,1,asian,2
angry___212.jpg,../data_new/angry/angry___212.jpg,angry,0,female,1,white,0
focused___405.png,../data_new/focused/focused___405.png,focused,1,male,0,hispanic,3
neutral___302.jpg,../data_new/neutral/neutral___302.jpg,neutral,3,male,0,black,1
focused___360.png,../data_new/focused/focused___360.png,focused,1,female,1,hispanic,3
happy___492.png,../data_new/happy/happy___492.png,happy,2,female,1,white,0
happy___542.png,../data_new/happy/happy___542.png,happy,2,male,0,black,1
angry___39.jpg,../data_new/angry/angry___39.jpg,angry,0,male,0,white,0
happy___25.png,../data_new/happy/happy___25.png,happy,2,male,0,hispanic,3
happy___305.png,../data_new/happy/happy___305.png,happy,2,male,0,hispanic,3
neutral___108.png,../data_new/neutral/neutral___108.png,neutral,3,male,0,hispanic,3
angry___436.jpg,../data_new/angry/angry___436.jpg,angry,0,female,1,white,0
angry___435.jpg,../data_new/angry/angry___435.jpg,angry,0,male,0,white,0
angry___480.jpg,../data_new/angry/angry___480.jpg,angry,0,male,0,white,0
focused___199.png,../data_new/focused/focused___199.png,focused,1,male,0,white,0
focused___319.png,../data_new/focused/focused___319.png,focused,1,male,0,black,1
neutral___344.jpg,../data_new/neutral/neutral___344.jpg,neutral,3,female,1,hispanic,3
angry___73.jpg,../data_new/angry/angry___73.jpg,angry,0,male,0,hispanic,3
happy___463.png,../data_new/happy/happy___463.png,happy,2,female,1,white,0
happy___131.png,../data_new/happy/happy___131.png,happy,2,female,1,white,0
happy___421.png,../data_new/happy/happy___421.png,happy,2,female,1,white,0
neutral___217.png,../data_new/neutral/neutral___217.png,neutral,3,female,1,white,0
neutral___360.png,../data_new/neutral/neutral___360.png,neutral,3,female,1,white,0
happy___202.png,../data_new/happy/happy___202.png,happy,2,female,1,white,0
happy___388.jpg,../data_new/happy/happy___388.jpg,happy,2,female,1,white,0
angry___317.jpg,../data_new/angry/angry___317.jpg,angry,0,male,0,white,0
neutral___51.jpg,../data_new/neutral/neutral___51.jpg,neutral,3,female,1,white,0
neutral___75.png,../data_new/neutral/neutral___75.png,neutral,3,male,0,asian,2
focused___369.png,../data_new/focused/focused___369.png,focused,1,female,1,white,0
focused___427.png,../data_new/focused/focused___427.png,focused,1,female,1,white,0
neutral___357.png,../data_new/neutral/neutral___357.png,neutral,3,female,1,white,0
happy___304.png,../data_new/happy/happy___304.png,happy,2,female,1,white,0
happy___477.jpg,../data_new/happy/happy___477.jpg,happy,2,female,1,white,0
focused___264.png,../data_new/focused/focused___264.png,focused,1,male,0,white,0
angry___471.png,../data_new/angry/angry___471.png,angry,0,male,0,hispanic,3
angry___426.jpg,../data_new/angry/angry___426.jpg,angry,0,female,1,white,0
angry___421.jpg,../data_new/angry/angry___421.jpg,angry,0,male,0,white,0
happy___400.png,../data_new/happy/happy___400.png,happy,2,male,0,white,0
angry___377.jpg,../data_new/angry/angry___377.jpg,angry,0,male,0,white,0
neutral___38.png,../data_new/neutral/neutral___38.png,neutral,3,female,1,white,0
angry___224.jpg,../data_new/angry/angry___224.jpg,angry,0,male,0,white,0
focused___501.png,../data_new/focused/focused___501.png,focused,1,male,0,black,1
angry___463.jpg,../data_new/angry/angry___463.jpg,angry,0,male,0,white,0
focused___49.png,../data_new/focused/focused___49.png,focused,1,female,1,white,0
focused___176.png,../data_new/focused/focused___176.png,focused,1,male,0,hispanic,3
angry___346.jpg,../data_new/angry/angry___346.jpg,angry,0,female,1,white,0
focused___44.png,../data_new/focused/focused___44.png,focused,1,male,0,white,0
angry___104.jpg,../data_new/angry/angry___104.jpg,angry,0,female,1,white,0
angry___219.jpg,../data_new/angry/angry___219.jpg,angry,0,female,1,black,1
neutral___496.png,../data_new/neutral/neutral___496.png,neutral,3,male,0,white,0
angry___196.jpg,../data_new/angry/angry___196.jpg,angry,0,female,1,white,0
angry___510.jpg,../data_new/angry/angry___510.jpg,angry,0,male,0,white,0
happy___357.png,../data_new/happy/happy___357.png,happy,2,male,0,white,0
angry___108.png,../data_new/angry/angry___108.png,angry,0,female,1,white,0
angry___121.png,../data_new/angry/angry___121.png,angry,0,female,1,white,0
happy___40.jpg,../data_new/happy/happy___40.jpg,happy,2,female,1,hispanic,3
happy___512.png,../data_new/happy/happy___512.png,happy,2,female,1,white,0
happy___322.png,../data_new/happy/happy___322.png,happy,2,female,1,black,1
focused___290.png,../data_new/focused/focused___290.png,focused,1,female,1,white,0
happy___221.png,../data_new/happy/happy___221.png,happy,2,female,1,black,1
neutral___243.png,../data_new/neutral/neutral___243.png,neutral,3,female,1,asian,2
happy___240.jpg,../data_new/happy/happy___240.jpg,happy,2,female,1,black,1
neutral___444.png,../data_new/neutral/neutral___444.png,neutral,3,male,0,hispanic,3
neutral___182.png,../data_new/neutral/neutral___182.png,neutral,3,male,0,white,0
angry___388.jpg,../data_new/angry/angry___388.jpg,angry,0,male,0,white,0
angry___524.jpg,../data_new/angry/angry___524.jpg,angry,0,female,1,white,0
focused___449.png,../data_new/focused/focused___449.png,focused,1,male,0,white,0
neutral___370.png,../data_new/neutral/neutral___370.png,neutral,3,male,0,white,0
focused___204.png,../data_new/focused/focused___204.png,focused,1,male,0,black,1
neutral___331.png,../data_new/neutral/neutral___331.png,neutral,3,female,1,white,0
focused___203.png,../data_new/focused/focused___203.png,focused,1,female,1,white,0
neutral___123.png,../data_new/neutral/neutral___123.png,neutral,3,female,1,white,0
happy___431.jpg,../data_new/happy/happy___431.jpg,happy,2,female,1,white,0
happy___110.png,../data_new/happy/happy___110.png,happy,2,male,0,white,0
angry___146.png,../data_new/angry/angry___146.png,angry,0,female,1,white,0
neutral___479.png,../data_new/neutral/neutral___479.png,neutral,3,female,1,white,0
angry___209.jpg,../data_new/angry/angry___209.jpg,angry,0,male,0,white,0
focused___71.png,../data_new/focused/focused___71.png,focused,1,female,1,white,0
angry___304.jpg,../data_new/angry/angry___304.jpg,angry,0,male,0,white,0
happy___527.png,../data_new/happy/happy___527.png,happy,2,female,1,white,0
angry___263.jpg,../data_new/angry/angry___263.jpg,angry,0,female,1,hispanic,3
happy___399.jpg,../data_new/happy/happy___399.jpg,happy,2,female,1,white,0
happy___323.png,../data_new/happy/happy___323.png,happy,2,female,1,white,0
focused___485.png,../data_new/focused/focused___485.png,focused,1,male,0,white,0
happy___255.jpg,../data_new/happy/happy___255.jpg,happy,2,female,1,white,0
neutral___90.png,../data_new/neutral/neutral___90.png,neutral,3,male,0,white,0
angry___357.jpg,../data_new/angry/angry___357.jpg,angry,0,female,1,white,0
angry___379.jpg,../data_new/angry/angry___379.jpg,angry,0,male,0,white,0
angry___236.jpg,../data_new/angry/angry___236.jpg,angry,0,female,1,white,0
angry___131.jpg,../data_new/angry/angry___131.jpg,angry,0,female,1,white,0
angry___88.png,../data_new/angry/angry___88.png,angry,0,female,1,hispanic,3
focused___417.png,../data_new/focused/focused___417.png,focused,1,male,0,white,0
angry___156.jpg,../data_new/angry/angry___156.jpg,angry,0,male,0,white,0
happy___487.png,../data_new/happy/happy___487.png,happy,2,female,1,white,0
neutral___309.png,../data_new/neutral/neutral___309.png,neutral,3,male,0,hispanic,3
angry___285.jpg,../data_new/angry/angry___285.jpg,angry,0,female,1,white,0
angry___168.jpg,../data_new/angry/angry___168.jpg,angry,0,female,1,white,0
focused___295.jpg,../data_new/focused/focused___295.jpg,focused,1,male,0,white,0
focused___93.png,../data_new/focused/focused___93.png,focused,1,female,1,white,0
angry___197.jpg,../data_new/angry/angry___197.jpg,angry,0,male,0,hispanic,3
angry___220.jpg,../data_new/angry/angry___220.jpg,angry,0,female,1,hispanic,3
neutral___441.png,../data_new/neutral/neutral___441.png,neutral,3,male,0,white,0
neutral___446.png,../data_new/neutral/neutral___446.png,neutral,3,female,1,white,0
focused___402.png,../data_new/focused/focused___402.png,focused,1,female,1,white,0
neutral___100.png,../data_new/neutral/neutral___100.png,neutral,3,male,0,white,0
focused___155.png,../data_new/focused/focused___155.png,focused,1,female,1,hispanic,3
angry___318.png,../data_new/angry/angry___318.png,angry,0,female,1,white,0
angry___452.jpg,../data_new/angry/angry___452.jpg,angry,0,male,0,white,0
angry___94.jpg,../data_new/angry/angry___94.jpg,angry,0,male,0,white,0
happy___9.jpg,../data_new/happy/happy___9.jpg,happy,2,male,0,white,0
focused___490.png,../data_new/focused/focused___490.png,focused,1,female,1,hispanic,3
happy___324.png,../data_new/happy/happy___324.png,happy,2,male,0,hispanic,3
angry___433.jpg,../data_new/angry/angry___433.jpg,angry,0,female,1,white,0
focused___443.jpg,../data_new/focused/focused___443.jpg,focused,1,female,1,white,0
focused___302.png,../data_new/focused/focused___302.png,focused,1,male,0,hispanic,3
happy___275.png,../data_new/happy/happy___275.png,happy,2,female,1,white,0
angry___143.jpg,../data_new/angry/angry___143.jpg,angry,0,male,0,black,1
angry___166.jpg,../data_new/angry/angry___166.jpg,angry,0,female,1,asian,2
angry___368.jpg,../data_new/angry/angry___368.jpg,angry,0,male,0,white,0
neutral___148.jpg,../data_new/neutral/neutral___148.jpg,neutral,3,female,1,white,0
happy___124.png,../data_new/happy/happy___124.png,happy,2,male,0,white,0
happy___334.png,../data_new/happy/happy___334.png,happy,2,female,1,white,0
focused___153.png,../data_new/focused/focused___153.png,focused,1,female,1,white,0
neutral___142.jpg,../data_new/neutral/neutral___142.jpg,neutral,3,male,0,asian,2
neutral___169.png,../data_new/neutral/neutral___169.png,neutral,3,female,1,white,0
neutral___422.jpg,../data_new/neutral/neutral___422.jpg,neutral,3,male,0,hispanic,3
focused___47.png,../data_new/focused/focused___47.png,focused,1,male,0,white,0
focused___431.png,../data_new/focused/focused___431.png,focused,1,male,0,white,0
angry___248.png,../data_new/angry/angry___248.png,angry,0,female,1,white,0
angry___134.png,../data_new/angry/angry___134.png,angry,0,female,1,white,0
neutral___443.png,../data_new/neutral/neutral___443.png,neutral,3,female,1,white,0
angry___490.jpg,../data_new/angry/angry___490.jpg,angry,0,male,0,hispanic,3
happy___535.jpg,../data_new/happy/happy___535.jpg,happy,2,female,1,hispanic,3
angry___58.jpg,../data_new/angry/angry___58.jpg,angry,0,male,0,white,0
neutral___184.png,../data_new/neutral/neutral___184.png,neutral,3,female,1,hispanic,3
focused___437.jpeg,../data_new/focused/focused___437.jpeg,focused,1,male,0,white,0
angry___334.jpg,../data_new/angry/angry___334.jpg,angry,0,male,0,white,0
happy___171.png,../data_new/happy/happy___171.png,happy,2,male,0,hispanic,3
neutral___511.png,../data_new/neutral/neutral___511.png,neutral,3,male,0,white,0
angry___396.jpg,../data_new/angry/angry___396.jpg,angry,0,male,0,white,0
angry___145.jpg,../data_new/angry/angry___145.jpg,angry,0,female,1,white,0
neutral___291.png,../data_new/neutral/neutral___291.png,neutral,3,female,1,white,0
neutral___289.png,../data_new/neutral/neutral___289.png,neutral,3,female,1,black,1
angry___57.jpg,../data_new/angry/angry___57.jpg,angry,0,male,0,white,0
focused___300.jpg,../data_new/focused/focused___300.jpg,focused,1,female,1,white,0
neutral___284.png,../data_new/neutral/neutral___284.png,neutral,3,female,1,white,0
neutral___318.png,../data_new/neutral/neutral___318.png,neutral,3,female,1,white,0
angry___144.jpg,../data_new/angry/angry___144.jpg,angry,0,male,0,white,0
happy___389.jpg,../data_new/happy/happy___389.jpg,happy,2,male,0,hispanic,3
happy___86.png,../data_new/happy/happy___86.png,happy,2,female,1,white,0
happy___383.jpg,../data_new/happy/happy___383.jpg,happy,2,female,1,white,0
happy___537.png,../data_new/happy/happy___537.png,happy,2,male,0,hispanic,3
angry___8.jpg,../data_new/angry/angry___8.jpg,angry,0,female,1,white,0
neutral___387.png,../data_new/neutral/neutral___387.png,neutral,3,male,0,white,0
focused___476.png,../data_new/focused/focused___476.png,focused,1,female,1,hispanic,3
happy___76.jpg,../data_new/happy/happy___76.jpg,happy,2,female,1,black,1
happy___154.jpg,../data_new/happy/happy___154.jpg,happy,2,male,0,white,0
focused___483.png,../data_new/focused/focused___483.png,focused,1,male,0,white,0
happy___132.png,../data_new/happy/happy___132.png,happy,2,female,1,white,0
happy___270.png,../data_new/happy/happy___270.png,happy,2,female,1,white,0
neutral___493.png,../data_new/neutral/neutral___493.png,neutral,3,male,0,white,0
neutral___247.jpg,../data_new/neutral/neutral___247.jpg,neutral,3,female,1,black,1
angry___415.jpg,../data_new/angry/angry___415.jpg,angry,0,female,1,white,0
neutral___81.png,../data_new/neutral/neutral___81.png,neutral,3,female,1,white,0
neutral___402.png,../data_new/neutral/neutral___402.png,neutral,3,female,1,black,1
happy___503.jpg,../data_new/happy/happy___503.jpg,happy,2,female,1,white,0
angry___141.jpg,../data_new/angry/angry___141.jpg,angry,0,male,0,white,0
focused___64.png,../data_new/focused/focused___64.png,focused,1,male,0,asian,2
happy___500.jpg,../data_new/happy/happy___500.jpg,happy,2,female,1,asian,2
focused___244.png,../data_new/focused/focused___244.png,focused,1,male,0,hispanic,3
happy___336.png,../data_new/happy/happy___336.png,happy,2,female,1,white,0
angry___422.jpg,../data_new/angry/angry___422.jpg,angry,0,male,0,asian,2
focused___309.png,../data_new/focused/focused___309.png,focused,1,male,0,white,0
happy___429.png,../data_new/happy/happy___429.png,happy,2,female,1,white,0
happy___531.jpg,../data_new/happy/happy___531.jpg,happy,2,female,1,white,0
angry___257.png,../data_new/angry/angry___257.png,angry,0,male,0,white,0
angry___133.png,../data_new/angry/angry___133.png,angry,0,male,0,white,0
happy___143.png,../data_new/happy/happy___143.png,happy,2,female,1,black,1
angry___467.jpg,../data_new/angry/angry___467.jpg,angry,0,male,0,white,0
happy___204.png,../data_new/happy/happy___204.png,happy,2,female,1,white,0
happy___97.jpg,../data_new/happy/happy___97.jpg,happy,2,female,1,asian,2
neutral___473.jpg,../data_new/neutral/neutral___473.jpg,neutral,3,male,0,white,0
neutral___7.jpg,../data_new/neutral/neutral___7.jpg,neutral,3,female,1,hispanic,3
happy___119.jpg,../data_new/happy/happy___119.jpg,happy,2,female,1,hispanic,3
happy___445.jpg,../data_new/happy/happy___445.jpg,happy,2,female,1,white,0
neutral___225.jpg,../data_new/neutral/neutral___225.jpg,neutral,3,female,1,black,1
happy___473.png,../data_new/happy/happy___473.png,happy,2,male,0,white,0
angry___187.png,../data_new/angry/angry___187.png,angry,0,male,0,white,0
angry___4.png,../data_new/angry/angry___4.png,angry,0,male,0,white,0
focused___329.png,../data_new/focused/focused___329.png,focused,1,female,1,white,0
angry___526.jpg,../data_new/angry/angry___526.jpg,angry,0,male,0,black,1
focused___135.png,../data_new/focused/focused___135.png,focused,1,male,0,white,0
angry___506.jpg,../data_new/angry/angry___506.jpg,angry,0,female,1,hispanic,3
neutral___209.png,../data_new/neutral/neutral___209.png,neutral,3,female,1,white,0
focused___18.png,../data_new/focused/focused___18.png,focused,1,female,1,white,0
focused___436.png,../data_new/focused/focused___436.png,focused,1,male,0,white,0
neutral___156.png,../data_new/neutral/neutral___156.png,neutral,3,male,0,white,0
happy___523.jpg,../data_new/happy/happy___523.jpg,happy,2,male,0,white,0
angry___403.jpg,../data_new/angry/angry___403.jpg,angry,0,male,0,hispanic,3
happy___301.jpg,../data_new/happy/happy___301.jpg,happy,2,female,1,black,1
neutral___80.jpg,../data_new/neutral/neutral___80.jpg,neutral,3,male,0,hispanic,3
happy___179.png,../data_new/happy/happy___179.png,happy,2,female,1,white,0
focused___420.png,../data_new/focused/focused___420.png,focused,1,female,1,white,0
angry___438.jpg,../data_new/angry/angry___438.jpg,angry,0,male,0,white,0
focused___470.png,../data_new/focused/focused___470.png,focused,1,female,1,hispanic,3
neutral___104.png,../data_new/neutral/neutral___104.png,neutral,3,female,1,white,0
focused___83.png,../data_new/focused/focused___83.png,focused,1,male,0,white,0
focused___504.jpg,../data_new/focused/focused___504.jpg,focused,1,female,1,hispanic,3
focused___166.jpg,../data_new/focused/focused___166.jpg,focused,1,female,1,hispanic,3
happy___484.jpg,../data_new/happy/happy___484.jpg,happy,2,female,1,white,0
happy___127.png,../data_new/happy/happy___127.png,happy,2,female,1,white,0
focused___275.png,../data_new/focused/focused___275.png,focused,1,female,1,white,0
happy___214.png,../data_new/happy/happy___214.png,happy,2,female,1,white,0
neutral___420.jpg,../data_new/neutral/neutral___420.jpg,neutral,3,female,1,black,1
happy___225.jpg,../data_new/happy/happy___225.jpg,happy,2,male,0,white,0
focused___396.png,../data_new/focused/focused___396.png,focused,1,male,0,hispanic,3
angry___329.jpg,../data_new/angry/angry___329.jpg,angry,0,female,1,white,0
focused___502.png,../data_new/focused/focused___502.png,focused,1,female,1,white,0
neutral___4.png,../data_new/neutral/neutral___4.png,neutral,3,male,0,black,1
angry___511.jpg,../data_new/angry/angry___511.jpg,angry,0,male,0,hispanic,3
focused___145.png,../data_new/focused/focused___145.png,focused,1,male,0,white,0
focused___131.png,../data_new/focused/focused___131.png,focused,1,female,1,asian,2
focused___128.png,../data_new/focused/focused___128.png,focused,1,male,0,white,0
focused___194.png,../data_new/focused/focused___194.png,focused,1,male,0,hispanic,3
focused___179.png,../data_new/focused/focused___179.png,focused,1,male,0,white,0
neutral___33.jpg,../data_new/neutral/neutral___33.jpg,neutral,3,male,0,asian,2
neutral___482.jpg,../data_new/neutral/neutral___482.jpg,neutral,3,female,1,hispanic,3
neutral___165.jpg,../data_new/neutral/neutral___165.jpg,neutral,3,male,0,white,0
neutral___287.jpg,../data_new/neutral/neutral___287.jpg,neutral,3,male,0,white,0
happy___35.png,../data_new/happy/happy___35.png,happy,2,female,1,white,0
happy___489.jpg,../data_new/happy/happy___489.jpg,happy,2,male,0,white,0
neutral___18.png,../data_new/neutral/neutral___18.png,neutral,3,male,0,asian,2
neutral___352.png,../data_new/neutral/neutral___352.png,neutral,3,female,1,white,0
happy___530.png,../data_new/happy/happy___530.png,happy,2,female,1,white,0
